id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,Label
1197382652250079232,Thu Nov 21 05:14:05 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",RT @4PawShop: #nottheonion Julia Roberts 'was first choice' to play black abolitionist Harriet Tubman https://t.co/AtsxCbtiJT https://t.co/…,Julia Roberts 'was first choice play black abolitionist Harriet Tubman,"Sentiment(polarity=0.04166666666666667, subjectivity=0.3833333333333333)",0.04166666666666667,0.3833333333333333,en,0,2,PokerCenter,False,nottheonion,4PawShop,Germany/Deutschland,,0
1197382014132867073,Thu Nov 21 05:11:33 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",RT @4PawShop: #nottheonion Julia Roberts 'was first choice' to play black abolitionist Harriet Tubman https://t.co/AtsxCbtiJT https://t.co/…,Julia Roberts 'was first choice play black abolitionist Harriet Tubman,"Sentiment(polarity=0.04166666666666667, subjectivity=0.3833333333333333)",0.04166666666666667,0.3833333333333333,en,0,2,hellogadget_st,False,nottheonion,4PawShop,Canada,,0
1197381906905489408,Thu Nov 21 05:11:07 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#nottheonion Julia Roberts 'was first choice' to play black abolitionist Harriet Tubman https://t.co/AtsxCbtiJT… https://t.co/Q4LLJaT4ft,Julia Roberts 'was first choice play black abolitionist Harriet Tubman,"Sentiment(polarity=0.04166666666666667, subjectivity=0.3833333333333333)",0.04166666666666667,0.3833333333333333,en,0,2,4PawShop,False,nottheonion,,Canada,,0
1197380693640138753,Thu Nov 21 05:06:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CindyErmus: In case you didn't already know who added Alabama to the storm's path during Hurricane Dorian 😂😭 #SharpieStrikesAgain #Nott…,In case n't already know added Alabama storm 's path Hurricane Dorian …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,SomewhatHarmles,,SharpieStrikesAgain,CindyErmus,A cave surrounded by bones.,,0
1197375388239958016,Thu Nov 21 04:45:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,TLJordanScience,,NotTheOnion,AbeerSyedah,"Minnesota, USA",,0
1197372251735252992,Thu Nov 21 04:32:45 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,brecamp_,,NotTheOnion,AbeerSyedah,she/her,,0
1197370114758152192,Thu Nov 21 04:24:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",For once @n0tTHE0nion  #nottheonion https://t.co/cf6pYkWPHQ,For,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,cryptoecongames,False,nottheonion,n0tTHE0nion,Singapore,,0
1197359838239641601,Thu Nov 21 03:43:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,elisearmani,,NotTheOnion,AbeerSyedah,"New York, NY",,0
1197359152898686977,Thu Nov 21 03:40:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,coldpressedTLJ,,NotTheOnion,AbeerSyedah,,,0
1197358886531084288,Thu Nov 21 03:39:39 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,katiehannes,,NotTheOnion,AbeerSyedah,SD - MN,,0
1197358715952914432,Thu Nov 21 03:38:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,knocou,,NotTheOnion,AbeerSyedah,Minneapolis,,0
1197358682188795904,Thu Nov 21 03:38:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,ohhbritta,,NotTheOnion,AbeerSyedah,"Minneapolis, MN",,0
1197358455511769088,Thu Nov 21 03:37:56 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AbeerSyedah: This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punching at…",This hour Biden says best way end violence women “ keep punching punching at…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,abigailwhillock,,NotTheOnion,AbeerSyedah,,,0
1197358112338010112,Thu Nov 21 03:36:34 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This hour in #NotTheOnion: 

Biden says the best way to end violence against women is to “keep punching at it, punc… https://t.co/awFyIcvfos",This hour Biden says best way end violence women “ keep punching punc…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,66,11,AbeerSyedah,,NotTheOnion,,Minneapolis/St. Paul,,0
1197353769094258688,Thu Nov 21 03:19:18 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,Havilah_V,,,BryanDawsonUSA,,,0
1197351099541254145,Thu Nov 21 03:08:42 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,sddphoto,,,BryanDawsonUSA,AZ,,0
1197346261478858752,Thu Nov 21 02:49:29 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nope, #NotTheOnion. https://t.co/JEw6ikL87T",Nope,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,JustShevek,False,NotTheOnion,,Between the toes of the foothills in PA,,0
1197345596400656389,Thu Nov 21 02:46:50 +0000 2019,"<a href=""Http://www.youtbe.com"" rel=""nofollow"">RetweetTheBest</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,RealBryanDawson,,,BryanDawsonUSA,,,0
1197344365515091968,Thu Nov 21 02:41:56 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,KathaleenPortr1,,,BryanDawsonUSA,"Needham, MA",,0
1197344160136646657,Thu Nov 21 02:41:08 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,AlistairPDBain,,,BryanDawsonUSA,Australia,,0
1197343209665359872,Thu Nov 21 02:37:21 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IRONY ALERT

@TulsiGabbard smears fellow Democrat @KamalaHarris.....

While accusing @KamalaHarris of smear mongeri… https://t.co/9AxVnl5Yof",IRONY ALERT smears fellow Democrat ... .. While accusing smear mongeri…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,peterstocking,False,,"TulsiGabbard, KamalaHarris, KamalaHarris","Belmont Shore, California",,0
1197341164728389635,Thu Nov 21 02:29:13 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,RubyRooBlue,,,BryanDawsonUSA,,,0
1197340707767410688,Thu Nov 21 02:27:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BryanDawsonUSA: Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idiots.…",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idiots.…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,9,raschatz,,,BryanDawsonUSA,Philly suburbs,,0
1197340151967633408,Thu Nov 21 02:25:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meanwhile, Fox News watchers will be debating if the movie Frozen really “emasculates” and “makes men look like idi… https://t.co/4HDvFDztLj",Meanwhile Fox News watchers debating movie Frozen really “ emasculates ” “ makes men look like idi…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,18,9,BryanDawsonUSA,False,,,E PLURIBUS UNUM,,0
1197334881682051072,Thu Nov 21 02:04:15 +0000 2019,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Nikki Haley Used Unclassified Email to Talk North Korea Crisis l Gizmodo https://t.co/pFgRlQXoRT

BUT HER EMAILS!

Somehow, #NotTheOnion 🙃",Nikki Haley Used Unclassified Email Talk North Korea Crisis l Gizmodo BUT HER EMAILS Somehow,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,fuseboxradio,False,NotTheOnion,,USA; presently in MD/DC Metro,,0
1197334611409489920,Thu Nov 21 02:03:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ArthurSchwartz r/nottheonion #NotTheOnion,r/nottheonion,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,JoelHuval,,NotTheOnion,ArthurSchwartz,,,0
1197333161086074880,Thu Nov 21 01:57:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Plus it looks like @realDonaldTrump *printed* out his @Twitter mentions (underneath his all-caps sharpie notes)… https://t.co/8cdV2e19iZ,Plus looks like *printed* mentions underneath all-caps sharpie notes …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,doriath69,False,,"realDonaldTrump, Twitter",Redwood City,,0
1197331702424600576,Thu Nov 21 01:51:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wow. I thought this was a parody but it's actually a real ad for @UBS I just came across on Facebook. Looks like th… https://t.co/mzhEX9ThMp,Wow I thought parody 's actually real ad I came across Facebook Looks like th…,"Sentiment(polarity=0.15000000000000002, subjectivity=0.65)",0.15000000000000002,0.65,en,1,0,cryopolitics,False,,UBS,Hong Kong,,0
1197323838071156738,Thu Nov 21 01:20:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GEsfandiari: Iranians have been protesting gasoline price hike in more than 30 cities. across the country. Meanwhile, Iran's State TV i…",Iranians protesting gasoline price hike 30 cities across country Meanwhile Iran 's State TV i…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,69,Janatee_,,,GEsfandiari,,,0
1197320731924647936,Thu Nov 21 01:08:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CindyErmus: In case you didn't already know who added Alabama to the storm's path during Hurricane Dorian 😂😭 #SharpieStrikesAgain #Nott…,In case n't already know added Alabama storm 's path Hurricane Dorian …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,listen49,,SharpieStrikesAgain,CindyErmus,Western Canada,,0
1197316964382920704,Thu Nov 21 00:53:04 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Photo Of The Day: Trump's Notes - News &amp; Guts Media https://t.co/lbSrg1vh06  #NotTheOnion,Photo Of The Day Trump 's Notes News amp Guts Media,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,terilg,False,NotTheOnion,,Chicago,,0
1197313404308000769,Thu Nov 21 00:38:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rupakmajumdar: Web conference takes stand against free dissemination of information on the web #nottheonion https://t.co/A80kqxVTs6,Web conference takes stand free dissemination information web,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,5,daviddarais,False,nottheonion,rupakmajumdar,"Burlington, VT",,0
1197304811391205376,Thu Nov 21 00:04:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""This is a great script. Let's get Julia Roberts to play Harriet Tubman."" #NotTheOnion  https://t.co/1rgchQp5pR",`` This great script Let 's get Julia Roberts play Harriet Tubman '',"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,en,1,0,eharfenist,False,NotTheOnion,,"Brooklyn, NY",,0
1197300443598262274,Wed Nov 20 23:47:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“The Senate structure is so unrepresentative that the nearly 580,000 people of Wyoming are allocated an identical n… https://t.co/0Qw1VRmJOD","“ The Senate structure unrepresentative nearly 580,000 people Wyoming allocated identical n…","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,0,JoeyFox1,False,,,Indiana,,0
1197262508689506304,Wed Nov 20 21:16:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are all living in the dumbest of all possible universes.
#NotTheOnion #TRAITORS #GiantCometPleaseHurry https://t.co/dopSYGo6ZO",We living dumbest possible universes,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,1,0,45isDSMClusterB,False,"NotTheOnion, TRAITORS, GiantCometPleaseHurry",,freedomofmind.com/bite-model/,,0
1197257447464792064,Wed Nov 20 20:56:34 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys...I can’t. We’ve jumped the shark. #nottheonion #trumpsnotes https://t.co/eJEdJEiqO1,Guys ... I ’ We ’ jumped shark,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,clarissa_bastet,False,"nottheonion, trumpsnotes",,"Pennsylvania, USA",,0
1197253913168232450,Wed Nov 20 20:42:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@smerconish @realDonaldTrump This is his defense. #NotTheOnion 
📷 @GettyImagesNews https://t.co/7jDiOvtnja",This defense,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,dshenouda,False,NotTheOnion,"smerconish, realDonaldTrump, GettyImagesNews",NY,,0
1197249012635594752,Wed Nov 20 20:23:03 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@CathyYoung63 If it hadn’t been @GettyImagesNews posting it, I wouldn’t believe it. #nottheonion #treason #QuidProQuo",If ’ posting I ’ believe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,resistasista76,,"nottheonion, treason, QuidProQuo","CathyYoung63, GettyImagesNews","Loveland, CO",,0
1197242030965108736,Wed Nov 20 19:55:18 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Who is in Justin Trudeau's 2019 cabinet: https://t.co/Qd3H32naIG | ""... Minister of Middle Class Prosperity and Ass… https://t.co/i3yDZyfHZr",Who Justin Trudeau 's 2019 cabinet `` ... Minister Middle Class Prosperity Ass…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SportsLaws,False,,,Canada | Trinidad & Tobago,,0
1197239093991657472,Wed Nov 20 19:43:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear God, I thought this was a joke. Someone tell me this is a joke!
#QuidProQuo #NotTheOnion https://t.co/NXdVRukkIG",Dear God I thought joke Someone tell joke,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,doe_will,False,"QuidProQuo, NotTheOnion",,"Surrey, BC",,0
1197238352858226688,Wed Nov 20 19:40:41 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Notes written in big letters with a Sharpie on top of a stack of printed out tweets #nottheonion #sharpiegate… https://t.co/DtRhhgrU21,Notes written big letters Sharpie top stack printed tweets …,"Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,en,1,0,lawyrchiky,False,"nottheonion, sharpiegate",,"New Castle, DE",,0
1197238199229145088,Wed Nov 20 19:40:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Holy freaking @DevinCow. This is an actual photo of #DonaldTrump notes today.

#Sondland #TrumpBriberyCrimes… https://t.co/CT7PlZV8uj",Holy freaking This actual photo notes today …,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,1,0,karenlovely,False,"DonaldTrump, Sondland, TrumpBriberyCrimes",DevinCow,"Portland, OR","[[-122.7900653, 45.421863], [-122.471751, 45.421863], [-122.471751, 45.6509405], [-122.7900653, 45.6509405]]",0
1197231334797783041,Wed Nov 20 19:12:48 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",In case you didn't already know who added Alabama to the storm's path during Hurricane Dorian 😂😭… https://t.co/JaYJfk1w6J,In case n't already know added Alabama storm 's path Hurricane Dorian …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,21,4,CindyErmus,False,,,San Antonio/Miami,,0
1197228727370944514,Wed Nov 20 19:02:26 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Notes of a #StableGenius #ThisIsReal. #NotTheOnion https://t.co/LhVFuPO8Gs,Notes,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,finchograph,False,"StableGenius, ThisIsReal, NotTheOnion",,"Chicago, IL",,0
1197228190177153027,Wed Nov 20 19:00:18 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Julia Roberts 'was first choice' to play black abolitionist Harriet Tubman https://t.co/HP6Fg9id39 ...What?… https://t.co/CEKPEBSB4L,Julia Roberts 'was first choice play black abolitionist Harriet Tubman ... What …,"Sentiment(polarity=0.04166666666666667, subjectivity=0.3833333333333333)",0.04166666666666667,0.3833333333333333,en,0,0,MKirton,False,,,,,0
1197227146277785600,Wed Nov 20 18:56:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Omg I thought this was photoshopped.
#NotTheOnion https://t.co/73UVeyJwZy",Omg I thought photoshopped,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,BriaGillespie,False,NotTheOnion,,,,0
1197220089059270657,Wed Nov 20 18:28:07 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @rupakmajumdar: Web conference takes stand against free dissemination of information on the web #nottheonion https://t.co/A80kqxVTs6,Web conference takes stand free dissemination information web,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,5,awsTO,False,nottheonion,rupakmajumdar,"Madison, WI, USA",,0
1197215345175678977,Wed Nov 20 18:09:16 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don’t even know how @TheOnion comes up with stories anymore. #nottheonion https://t.co/3uUk7YEWz6,I ’ even know comes stories anymore,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,0,theyouthchair,False,nottheonion,TheOnion,"Madison, WI",,0
1197213342357692418,Wed Nov 20 18:01:18 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheSlySoul Heh should have added #NotTheOnion,Heh added,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,rnelson0,,NotTheOnion,TheSlySoul,"Indianapolis, IN",,0
1197201703742955525,Wed Nov 20 17:15:03 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @rupakmajumdar: Web conference takes stand against free dissemination of information on the web #nottheonion https://t.co/A80kqxVTs6,Web conference takes stand free dissemination information web,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,5,lambda_calculus,False,nottheonion,rupakmajumdar,District of Columbia,,0
1197200941759504386,Wed Nov 20 17:12:02 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HichamYezza: And the #NotTheOnion Award 2019 goes to... https://t.co/QvXwNjKS9X,And Award 2019 goes ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,___mamiwata,False,NotTheOnion,HichamYezza,LV 426,,0
1197197591001358336,Wed Nov 20 16:58:43 +0000 2019,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",RT @rupakmajumdar: Web conference takes stand against free dissemination of information on the web #nottheonion https://t.co/A80kqxVTs6,Web conference takes stand free dissemination information web,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,5,HerrDreyer,False,nottheonion,rupakmajumdar,"Saarbruecken, Germany",,0
1197176844077928448,Wed Nov 20 15:36:16 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@jeremyherb I'm watching on a stream so I'm a few seconds behind and I thought this was a joke quote...  but nope.  He said it. #NotTheOnion,I 'm watching stream I 'm seconds behind I thought joke quote ... nope He said,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,en,2,0,GSorensen,,NotTheOnion,jeremyherb,,,0
1197169936621350918,Wed Nov 20 15:08:49 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",And the #NotTheOnion Award 2019 goes to... https://t.co/QvXwNjKS9X,And Award 2019 goes ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,1,HichamYezza,False,NotTheOnion,,UK & Algeria,,0
1197160451152449536,Wed Nov 20 14:31:08 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Devin Nunes compares Trump's actions to George Washington's and wonders if Democrats want to impeach him, too.… https://t.co/eqCzls8nvk",Devin Nunes compares Trump 's actions George Washington 's wonders Democrats want impeach too.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GSorensen,,,,,,0
1197149891778228230,Wed Nov 20 13:49:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Meanwhile, over on Fox News...
https://t.co/z8NFv79cDi
#NotTheOnion https://t.co/XILSJZhZ0T",Meanwhile Fox News ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,JohnMullahy,False,NotTheOnion,,,,0
1197137896597344258,Wed Nov 20 13:01:30 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FriedrichHayek: Beyond Cass Sunstein, Hayek is all but blackballed at Harvard, but although Harvard has no space for scholarship on Hay…",Beyond Cass Sunstein Hayek blackballed Harvard although Harvard space scholarship Hay…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,WhittyMike,,,FriedrichHayek,Chicago,,0
1197048516570501120,Wed Nov 20 07:06:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rupakmajumdar: Web conference takes stand against free dissemination of information on the web #nottheonion https://t.co/A80kqxVTs6,Web conference takes stand free dissemination information web,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,5,SvenApel,False,nottheonion,rupakmajumdar,Saarland University,,0
1197044262061453312,Wed Nov 20 06:49:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,vldmrciric,,,"djordjepadejski, miodrag_sovilj, avucic",,,0
1197035601452814336,Wed Nov 20 06:15:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Web conference takes stand against free dissemination of information on the web #nottheonion https://t.co/A80kqxVTs6,Web conference takes stand free dissemination information web,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,26,5,rupakmajumdar,False,nottheonion,,Germany,,0
1197025168922689536,Wed Nov 20 05:33:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FriedrichHayek: Beyond Cass Sunstein, Hayek is all but blackballed at Harvard, but although Harvard has no space for scholarship on Hay…",Beyond Cass Sunstein Hayek blackballed Harvard although Harvard space scholarship Hay…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,LouMichels,,,FriedrichHayek,,,0
